,Subject,Title
1072,Instrumentos musicales, INSTRUMENTOS MÚSICOS Y MILITARES [Material gráfico]
1073,Instrumentos musicales, Documentos  y notas de Francisco A. Barbieri sobre instrumentos musicales antiguos [Manuscrito]
1074,Instrumentos musicales," Relación rectificada de los instrumentos musicales que asistieron a las antiguas procesiones y fiestas públicas celebradas en Gerona [Manuscrito] : con expresión de los años en que respectivamente fueron apareciendo en ellas, según resulta de los documentos existentes en el Archivo municipal de esta ciudad"
1075,Instrumentos musicales," La música [Texto impreso] : su historia, instrumentos, sonido y escalas"
1076,Instrumentos musicales, Dibujos de instrumentos musicales tomados de manuscritos medievales [Manuscrito]
1077,Instrumentos musicales, Organografía general de todos los instrumentos musicales. V. I [Texto impreso]
1078,Instrumentos musicales, [Orla con figuras alegóricas]
1079,Instrumentos musicales, Emporio científico e histórico de organografía musical antigua española [Texto impreso]
1080,Instrumentos musicales, INSTRUMENTOS MÚSICOS COPIADOS DEL LIBRO DE LAS CANTIGAS  : códice del siglo XIII que se guarda en la biblioteca del Escorial
1081,Instrumentos musicales, Gran depósito de pianos y armoniums del profesor pianista V. Navas [Texto impreso] : el más importante acreditado y económico sin rival ni competencia
1082,Instrumentos musicales, Los instrumentos músicos y las danzas ; Las canciones : conferencias dadas en el Ateneo de Madrid los días 1 y 13 de mayo de 1905 con ocasión del tercer centenario de El ingenioso hidalgo Don Quijote de la Mancha
1083,Instrumentos musicales," Vando. Manda el Rey nuestro señor, y en su Real nombre los Alcaldes de su Real Casa y Corte: Que por quanto por Vandos publicados en ella, y especialmente por el de veinte y dos de Junio del año proximo de mil setecientos y ochenta está prohibido, que los vecinos, y moradores de Madrid, de qualquier estado, calidad, y sexo que sean, usen de Panderos, Sonajas, Vocinas, Zambombas, Gaytas, Caracolas, Silvatos, y otros instrumentos ridiculos, con pretexto de la alegria, y regocijos con que celebran las noches de San Juan, y San Pedro"
1084,Instrumentos musicales," Comercio general de música de Antonio Romero y Andía, Catálogo ilustrado de pianos, órganos y demás instrumentos de salón [Texto impreso]"
1085,Herrería," Catálogo de libros proibidos [sic], parte de la librería del difunto señor vizconde de la Herrería"
1086,Herrería," Manual completo del herrero y cerrajero : nueva edición que contiene los más modernos procedimientos del arte en sus aplicaciones a la cerrajería de construcción, de taller, armería, romanería y mecánica"
1087,Herrería, Los aguafortistas españoles [Texto impreso]
1088,fundición," El molde, la fundición, y colocación de las Campanas [Material gráfico]"
1089,fundición," El molde, la fundición, y colocación de las Campanas [Material gráfico]"
1090,fundición, Muestrario 5º de la Fundición Tipográfica de Aguado [Texto impreso]
1091,fundición," Sentencia dictada en primera instancia en el pleito promovido por don José Vitoria Guirao contra don José María Labernia Cruz, sobre reclamación de cantidades y acciones de minas . Refutación de ella o razones demostrativas de la procedencia de su revocación consignadas en el dictamen emitido por los eminentes jurisconsultos Excmos. señores D. Manuel Cortina, D. Manuel Alonso Martínez y D. Francisco Salmerón y Alonso, y en el escrito de agravios formulado bajo la dirección del también eminente jurisconsulto excelentísimo señor don Eugenio Montero Ríos"
1092,fundición, Manual del fundidor de metales
1093,fundición," La Fundición Argentina [Texto impreso] : demanda contra la provincia de Buenos Aires promovida por don Francisco Carulla, defendido por el doctor Francisco de la Fuente Ruiz"
1094,fundición," Manual práctico del fundidor [Texto impreso] : conocimiento de los metales y sus principales propiedades, construcción de modelos, elaboración de las primeras materias, moldeaje en sus diferentes aspectos y fundición"
1095,fundición, Manual práctico del fundador [Texto impreso] : conocimiento de los metales y sus principales propiedades : construcción de modelos : elaboración de las primeras materias : moldeaje en sus diferentes aspectos y fundición
1096,fundición, Cómo se funden los metales : tratado práctico de fundición y modelado
1097,fundición, Manual del fundidor de metales [Texto impreso]
1098,Ferretería, [Pliegos pertenencientes al ramo de ferretería] [Texto impreso]
1099,Cerrajería," LLAVES DE CIUDADES, VILLAS, CASTILLOS, ETC [Material gráfico]"
1100,Cerrajería, [Farol antiguo de hierro] [Material gráfico]
1101,Cerrajería, ANTIGUO CANDADO ESPAÑOL [Material gráfico]
1102,Cerrajería," Tratado completo de cerrajería : aplicado a la construcción de obras rústicas, urbanas, religiosas"
1103,Cerrajería," Cerrajería, ferretería y obras metálicas accesorias"
1104,Cerrajería," Catálogo de objetos artísticos de hierro, latón y cobre para cerrajería y lampistería [Material gráfico]"
1105,Cerrajería, Nº 506. Decoraciones de teatro. Taller de cerrajería. Bastidores
1106,Cerrajería, Nº 506. Decoraciones de teatro. Taller de cerrajería
1107,Lámparas, [Adorno 77] [Material gráfico] : [lucerna a manera de lampadario dedicada a Esculapio]
1108,Lámparas, [Adorno 76] [Material gráfico] : [lucerna con forma de pie humano]
1109,Lámparas," [Adorno 75] [Material gráfico] : [lucerna con forma dedicada a Castor y Polux, o a Venus y Adonis]"
1110,Lámparas, DETALLES DE LA LÁMPARA DE ABÚ ABDILLÁH MOHAMMAD : Universidad Central : 1305 [Material gráfico]
1111,Lámparas, LÁMPARA DE ABU ABDILLÁH MOHAMED : Universidad Central : 1305 [Material gráfico]
1112,Lámparas, LAMPARA ARABE DE BRONCE HALLADA EN CORDOVA [sic] [Material gráfico]
1113,Lámparas, LUCERNAS DE BRONCE [Material gráfico]  : MUSEO ARQUEOLOGICO NACIONAL
1114,Lámparas, LAMPARA DE ABU-ABDIL-LAH MOHAMMAD III DE GRANADA [Material gráfico]  : Museo Arqueologico Nacional
1115,Lámparas, LAMPARAS ROMANAS [Material gráfico]  : MUSEO ARQUEOLOGICO NACIONAL
1116,Lámparas, CANDELABROS Y LUCERNAS DE BRONCE [Material gráfico]  : MUSEO ARQUEOLOGICO NACIONAL
1117,Lámparas, FANALES DE BUQUES ANTIGÜOS [Material gráfico]
1118,Lámparas, Lucernas y vaso barro encontrados en Mérida en 1873 [Material gráfico]
1119,Lámparas, Proyectores de luz eléctrica [Texto impreso]
1120,Lámparas, Manual del hojalatero y del lamparista
1121,Lámparas," Informe sobre la lámpara minera de seguridad, de acetileno [Texto impreso] : Sistema Tombelaine"
1122,Lámparas, Lámparas eléctricas [Texto impreso]
1123,Lámparas, Z [Música notada] : valse
1124,hornos," Por don Francisco de Benauides, y de la Cueua, Conde de Santisteuan, Gentilhombre de la Camara de su Magestad. Contra Los Concejos y vezinos de los lugares del Castellar, y las Nauas, y vezinos particulares de la villa de Santistesteuan del Puerto"
1125,hornos," San Francisco (Chile, Bahía) Cartas náuticas Ca. 1715"
1126,hornos," Don Luis Gonzalez de Alvelda Marques de Cayro, Baron de Alvelda … Governador, y Capitan General de el Exercito, Reyno de Mallorca, è Islas adjacentes, y Presidente de la Real Audiencia, Regente, y Ohidores de ella &amp;c. Por quanto, haviendose tenido presente en el Real Acuerdo, el grave daño, y perjuicio que ocasionan à esta Isla los Horneros, y Biscocheros de ella con las crecidas, y considerables porciones de Biscochos, Roscas, Buñuelos, y otras Pastas"
1127,hornos, [Tipos de hornos] [Material gráfico]
1128,hornos, [Forno [Material gráfico]  : Asturias]
1129,hornos, [Hornos de pan] [Material gráfico]
1130,hornos, [Horno de pollos] [Material gráfico]
1131,hornos, [Retrato de Federico Botella y de Hornos] [Material gráfico]
1132,hornos, Método para armar y desarmar los hornos de hierro (Lespinasse) [Texto impreso] : dedicado a la enseñanza de los obreros de la Administración Militar
1133,hornos, Carta de los mares del Cabo de Hornos
1134,hornos, Fundición [Material gráfico]
1135,hornos," Bilbao, los Altos Hornos del Desierto [Material gráfico]"
1136,hornos," Bilbao, los Altos Hornos del Desierto [Material gráfico]"
1137,hornos, El Libro de Bilbao y sus cercanias [Texto impreso] : guía artístico-comercial
1138,hornos," Relación diaria del viaje de Jacobo Le Maire y Guillermo Cornelio Schouten en que descubrieron nuevo estrecho y pasaje del Mar del Norte al Mar del Sur, a la parte austral del Estrecho de Magallanes [Texto impreso]"
1139,hornos," España Ilustrada. Nº 23 [Material gráfico] : Vistas, monumentos, escultura, pintura"
1140,hornos, El proceso de los Altos Hornos [Texto impreso] : Conferencia explicada en el Ateneo de Madrid
1141,hornos, El Proceso de Altos Hornos [Texto impreso] : Conferencia explicada en el Ateneo de Madrid
1142,Guarnicionería," Representacion al Augusto Congreso Nacional del gremio de Guarnicioneros de esta plaza : con motivo de la presentada por D. Francisco de Laiglesia y Darrat, de la misma vecindad, comisionado del depòsito de monturas para la caballería del exèrcito; en que exponia los particulares servicios que ha contraido en beneficio de la patria, y pedia que se buscase un arbitrio para satisfacerle 400 mil reales que le debe el erario público"
1143,Guarnicionería, Manual del sillero y guarnicionero [Texto impreso]
1144,Marroquinería, [Artesania marroquí] [Texto impreso]
1145,Marroquinería, Catálogo ilustrado de la exposición de Guadameciles celebrada por el Excmo. Ayuntamiento de Córdoba en la feria de Ntra. Sra. de la Salud
1146,Albañilería, Arte de albañilería ó Instrucciones para los jóvenes que se dediquen a él... [Texto impreso] :  con diez estampas para su mayor inteligencia
1147,Albañilería," Manual completo del albañil-yesero, del soldador y del pizarrero : añadido con un prontuario de la voces técnicas principales usadas en estas artes, así como en la arquitectura, necesaria a todo buen albañil"
1148,Albañilería," Nuevo manual de albañilería [Texto impreso] : dispuesto según los adelantos modernos, con noticias histórico-científicas"
1149,Albañilería, Manual del albañil [Texto impreso]
1150,Albañilería, Manual del albañil [Texto impreso]
1151,Albañilería," Manual de albañilería y construcción, hojalatería y vidriería [Texto impreso]"
1152,Carpintería," [Retrato de Diego Lopez de Arenas] [Material gráfico] Cartela y orla formada con adornos de imprenta. Madera. Anónimo. . Al pie, escrito por Carderera: ®Diego López de Arenas. Maestro Carpintero y Alcalde Alarife Autor del tratado de Carpintería, edición de Sevilla 1727®. El retrato, si puede llamarse tal, es malísimo; una copia hecha en madera del anterior..Prueba suelta de la Colección Carderera"
1153,Carpintería," Breve compendio de la carpinteria de lo blanco y tratado de alarifes, con la conclusion de la regla de Nicolas Tartaglia, y otras cosas tocantes a la geometria y puntas del compas ... [Texto impreso]"
1154,Carpintería," Ordenanzas de arquitectura civil para los alarifes y demás vecinos de esta ciudad de Córdova, formadas en 1º de febrero de 1503, siendo corregidor de ella Diego López de Ábalos y escribano del cabildo Pedro de Hozes ... ampliadas sobre dos capítulos por una provisión expedida en Madrid por el Señor Phelipe Segundo en 10 de diciembre de 1570, copiada a la letra en 1º de enero de 1767, por otras que se trasladaron en 12 de septiembre de 1684"
1155,Carpintería, Manual del carpintero de muebles y edificios [Texto impreso] : tratado completo de las artes de carpintería y ebanistería
1156,Carpintería, Tratado completo de carpintería. [Láminas]
1157,Carpintería, [Retrato de Diego López de Arenas] [Material gráfico]
1158,Carpintería," Tratado completo de carpintería, redactado en vista de las mejores obreas extranjeras. Texto"
1159,Carpintería," El carpintero moderno. V. III, [Atlas 2ª parte]"
1160,Carpintería," Manual del carpintero y ebanista o carpintería de armar, de taller y de muebles : compendiendo la parte de ebanistería, barnices y pulimento, con un apéndice del cajero embalador, y precedido de los elementos necesarios de geometría y arquitectura"
1161,Carpintería, Carpintería de taller
1162,Carpintería, El arte en la carpintería moderna española [Material gráfico]
1163,Carpintería," Manual del carpintero, del ebanista y del maderero [Texto impreso] : maderas nacionales y extranjeras, fabricación de barnices"
1164,Ebanistería, Tratado de ebanistería y de marquetería : ilustrado con 318 grabados en el texto [Texto impreso]
