,Title,Author,Call_Number,Year,Type,Subject
19," Por Domingo Grillo y Ambrosio Lomelin, à cuyo cargo està por via de assiento la introducion de esclauos negros en las Indias. Con el señor fiscal del Consejo de Indias. Sobre la paga de vn millon, y cinquenta mil pesos","Grillo, Domenico 1617-1687",PORCONES/164(42),1666,Monographs,Construcción
20," [Expensas al Maestro Castro ; dieronse al Capitán Santiago Tellería, en Vizcaya, señales para herramientas ...  ; Domingo Grillo, y Ambrosio Lomelin, son partes de la República de Génova ... ofrecieron la paga del Galeon de Campeche ...]",Consejo de Indias,PORCONES/261(28/2),1667,Monographs,Construcción
21," Domingo Grillo, y Ambrosio Lomelin. Assiento aiustado con el Conseio de las Indias, sobre la introducion de 24[mil]500 Negros, en el discurso de siete años , empeçando desde Março de 1663. à razon de 3[mil]500. en cada vno, los 3[mil]. para beneficiarlos por su cuenta, y riesgo ; y los 500. restantes para el seruicio de los Astilleros, y fabrica de Nauios, pagando de derechos à su Magestad en las Indias 100. pesos por cada Negro, con diferentes calidades y condiciones","Grillo, Domenico 1617-1687",PORCONES/1470/29,1668,Monographs,Construcción
22," Por Domingo Grillo y Ambrosio Lomelin, a cuyo cargo està por via de assiento la introduccion de Esclauos Negros en las Indias. Con el señor Fiscal del Consejo de Indias. Sobre la paga de los derechos del primero, segundo, tercero, quarto, y quinto año","Grillo, Domenico 1617-1687",PORCONES/322(4),1668,Monographs,Construcción
23," Por Marcos Lopez, Alarife, y vezino desta Villa. En el pleyto con Pedro Lazaro, y los herederos de Thomàs, y Luis Roman, y de Iuan de Leon. Sobre La satisfaccion del daño, que ocasionò la ruina de la Puente de Toledo, que sucediò la noche del dia veinte y ocho de Setiwmbre del año passado de 1680. antes del amanecer","López, Marcos ca. 1680",PORCONES/521(42),1680,Monographs,Construcción
24," Recopilación para la nueva fábrica de baxeles españoles, donde se declaran las proporciones y nuevo gálibo correspondientes a seis órdenes de diferentes portes, con la utilidad de servir de guerra... y de merchantes","Garrote, Francisco Antonio fl. 1691",MSS.MICRO/6829,1691,Manuscripts and Personal Archives,Construcción
25," Por el Marques del Castillo Don Diego de Villatoro, Cauallero del Orden de Santiago, del Consejo de su Magestad en su Real Contaduria Mayor de Quentas. En el pleyto con Miguel Chocarro, Maestro de Obras. Sobre La que ha executado en el Lugar de Ambroz en las casas de dicho Marquès","Castillo de Jara, Diego de Villatoro, Marqués del",PORCONES/55/15,1692,Monographs,Construcción
26, Papeles varios sobre puentes y caminos [Manuscrito],NA,MSS/1274,1701,Manuscripts and Personal Archives,Construcción
27," Planta o proyecto, que en virtud de orden de su Magestad ha formado ... Don Bernardo Tinagero de la Escalera, ... de lo que se ha de obsevar [sic], y reglas con que se ha de hazer la fabrica de diez Bageles, y dos Pataches, que su Magestad ha resuelto se construyan en el Puerto de la Ciudad de la Habana, y de los medios para el coste de la expressada fabrica, y manutencion luego que estèn en perfeccion los Bageles, como tambien de su destino, y navegacion, la qual se sirviò su Magestad aprobar por su Real Decreto de veinte y siete de junio de mil setecientos y treze, mandando al Consejo de Indias, enterado de su contenido expidiesse las ordenes convenientes para el establecimiento, curso, y direccion de dichas Fabricas","Tinajero de la Escalera, Bernardo",VE/404/87,1713,Monographs,Construcción
28," Declaracion, y extension, sobre las Ordenanzas, que escrivió Juan de Torija ... y de las que se practican en las Ciudades de Toledo y Sevilla con algunas advertencias á los alarifes, y particulares y otros capitulos añadidos á la perfecta inteligencia de la materia [Texto impreso] : que todo se cifra en el govierno politico de las fabricas","Ardemans, Teodoro 1664-1726",2/35468,1719,Monographs,Construcción
29," Ordenanzas de Madrid, y otras diferentes, que se practican en las Ciudades de Toledo, y Sevilla, con algunas advertencias á los alarifes, y particulares, y otros capitulos añadidos á la perfecta inteligencia de la materia [Texto impreso] : que todo se cifra en el govierno politico de las fabricas","Ardemans, Teodoro 1664-1726",2/35477,1720,Monographs,Construcción
30, Tratado breve sobre las ordenanzas de la villa de Madrid y policía della [Texto impreso],"Torija, Juan de 1624-1666",3/81618,1728,Monographs,Construcción
31," Informe juridico. Por don Joseph Fernandez de Casanova, Presbytero, heredero de Don Juan Salmon, à cuyo cargo estuvo la Fabrica de ocho Baxeles, y el Arrendamiento de Rentas de Alcavalas, Cientos, y Tercias de la Provincia de Estremadura por diez años. En el pleyto, que litiga contra don Antonio de la Torre, Cessonario que fue de Salmon en ambos negocios, y primeramente Administrador que fue suyo, y general en ellos: antes de la Cession, sobre nulidad, y rescission de los actos de Cession. Y de presente. Sobre. El articulo introducido por Don Joseph, en orden à que se mande reveer la quenta, que de los Caudales de la Fabrica, y gastos hechos en ella dió Torre, como Aministrador General, à Salmon, en seis de Enero de el año de mil seiscientos y noventa y nueve. Y sobre el otro articulo, que como incidente del expressado tiene tambien formado Don Joseph, para que à su tiempo se reciba à prueba el punto de revision","Fernández de Casanova, José demandado",PORCONES/551(18),1730,Monographs,Construcción
32, [Papeles relacionados con la elaboración de un camino desde Balsain hasta los Molinos],"Roncal, Fausto autor destinatario",MSS/18644/29,1738,Manuscripts and Personal Archives,Construcción
33," El Rey. Por quanto el Infante D. Phelipe, mi muy caro, y amado Hijo, Almirante General de todas mis Fuerzas Maritimas de España, y las Indias, passò à mis Reales manos en veinte y uno de Diciembre del año proximo antecedente de mil setecientos y quarenta, un Pliego, y Allanamiento que vos Don Martin Arostegui, Diputado General de la Ciudad de la Habana ... le haviais presentado ... en que en nombre de la Compañia establecida en la misma Isla ... os obligais à la construccion de Navios en el Astillero de la Habana, y à la Provision de Viveres para mis Baxeles",España jurisdicción promulgadora,VE/465/44,1741,Monographs,Construcción
34," El Rey. Por quanto el Infante D. Phelipe, mí muy Caro y Amado Hijo ... passò à mis reales manos en veinte y uno de Diciembre del año proximo antecedente de mil setecientos y quarenta, un Pliego, y Allanamiento que vos Don Martín Arostegui, Diputado General de la Ciudad de la Habana ... le haviais presentado ... en que en nombre de la Compañia establecida en la misma Isla ... os obligais à la construccion de Navìos en el Astillero de la Habana, y à la provision de viveres para mis Vageles",España jurisdicción promulgadora,BU/10877,1741,Monographs,Construcción
35, Proyecto de navegación del río Guadalquivir desde Sevilla a S[a]n Lúcar,"Coelho, Carlos de",MSS/18645/29,1741,Manuscripts and Personal Archives,Construcción
36," Pregunta, que hace un Geographo á un Artifice Architecto, sobre si los Edificios de Ladrillos son mas permanentes, que los fabricados de Piedras, y si las barras, y pernos de hierros son perjudiciales en las Piedras, ó favorables en las fabricas de Ladrillos [Texto impreso]","Padrino, José fl. 1741-1779? imp.",R.MICRO/40011(4),1741,Monographs,Construcción
37," El Rey. Por quanto el Infante Don Phelipe ... passò a mis Reales manos ... un Pliego, y Allanamiento, que vos Don Martin de Arostegui, Diputado General de la Ciudad de la Habana ... le haviais presentado ... os obligais à la construccion de Navios en el Astillero de la Habana, y à la Provission de Víveres para mis Baxeles, que subsistan, ò entren en el mismo puerto ... [Texto impreso]",España Rey (1759-1788: Carlos III),VE/1398/24,1741,Monographs,Construcción
38," Ordenanzas de Madrid y otras diferentes, que se practican en las ciudades de Toledo y Sevilla con algunas advertencias á los alarifes, y particulares ... que todo se cifra en el Govierno Politico de las Fabricas [Texto impreso]","Ardemans, Teodoro 1664-1726",2/36940,1754,Monographs,Construcción
39," Ordenanzas de la villa de Madrid, y policia de ella, para todos los que tuviessen, ó administrassen casas, huertas, jardines, tahonas, molinos y todo género de possesiones, y para lo que han de observar los alarifes, y maestros de obras [Texto impreso]","Torija, Juan de 1624-1666",2/65625,1754,Monographs,Construcción
40, El Martinete [Material gráfico] ; Los Techos,"López, Nemesio fl. 1754-1780",ER/3796 (P. 18),1755,"Drawings, Posters, Photos",Construcción
41," Don Francisco de Pineda del Consejo de su Magestad, Intendente General del Exercito, y Reyno de Mallorca, y Corregidor de la Ciudad de Palma ... Por quanto los Señores Directores Generales de Rentas ... participan à esta Intendencia la Real Resolucion de su Magestad ... no se permita, sin que preceda su Real permisso, la Extraccion para Dominios extraños del Yeso, Piedra, Ladrillo, Teja, y demas efectos de Fortificaciones de Plazas ... De cuya Real Resolucion participamos à V.S. para su inteligencia, y cumplimiento ... Madrid cinco de Noviembre de mil setecientos sesenta",España Intendencia del Ejército y Reino de Mallorca autor,VE/488/8,1760,Monographs,Construcción
42," Ordenanzas de Madrid y otras diferentes, que se practican en las ciudades de Toledo, y Sevilla, con algunas advertencias a los alarifes, ... [Texto impreso]","Ardemans, Teodoro 1664-1726",7/12786,1760,Monographs,Construcción
43, Tratado breve sobre las ordenanzas de la villa de Madrid y policia de ella [Texto impreso],"Torija, Juan de 1624-1666",R/37256,1760,Monographs,Construcción
44," Auto. En la villa de Madrid a diez de mayo de mil setecientos sesenta y dos, el Señor D. Juan Francisco de Lujàn y Arce ... dixo: Que en consecuencia de quanto se expone en el Pedimiento antecedente por el Señor Procurador General de esta Villa, refiriendo la Declaracion hecha por los tres Maestros de Obras Arquitectos de la Visita",Madrid Corregimiento autor,VE/488/91,1762,Monographs,Construcción
45," Ordenanzas de Madrid, y otras diferentes que se practican en ... Toledo, y Sevilla, con algunas advertencias a los Alarifes, y Particulares ... que todo se cifra en el Govierno Politico de las Fabricas [Texto impreso]","Ardemans, Teodoro 1664-1726",2/35064,1765,Monographs,Construcción
46," Ordenanzas de arquitectura civil para los alarifes y demás vecinos de esta ciudad de Córdova, formadas en 1º de febrero de 1503, siendo corregidor de ella Diego López de Ábalos y escribano del cabildo Pedro de Hozes ... ampliadas sobre dos capítulos por una provisión expedida en Madrid por el Señor Phelipe Segundo en 10 de diciembre de 1570, copiada a la letra en 1º de enero de 1767, por otras que se trasladaron en 12 de septiembre de 1684",Córdoba Ayuntamiento,MSS/21320,1767,Manuscripts and Personal Archives,Construcción
47," Don Bernardo Ô-Conor, señor de Ophalia ... Gobernador Militar, y Politico de esta Plaza, y Ciudad de Barcelona, y su Districto. Por quanto con edicto de 9 de Abril de 1758, relativo à Ladrillos sencillos, y dobles, Cayrones, Texas, y otras maniobras de obra basta cocida se prefigiò la medida, y el termino de tres meses para la consumpcion de la que fuese corta, prohibiendo su introduccion à esta Ciudad",Barcelona Corregimiento,R/45060(245),1767,Monographs,Construcción
48," D. Domingo de Cerrageria, del consejo de su S.M. su secretario, y contador de data, y guerra de la thesoreria mayor : Certifico, que entre los papeles de la thesorerìa mayor se halla un pliego, dado en tres de marzo de este presente año, por don Manuel de Santibañez ... en que se obligaba à proveer en los tres departamentos de marina de Cadiz, Ferròl, y Cartagena todo el fierro cavilla, bergajòn, planchuela, quadrado, quadradillo, tocho, y mediotocho, de qualesquiera menas que se le pidiere","Cerrageria, Domingo de",VE/250/10,1770,Monographs,Construcción
49," Examen maritimo theórico práctico, ó Tratado de mechanica aplicado á la construccion, conocimiento y manejo de los navios y demas embarcaciones [Texto impreso]","Juan, Jorge 1713-1773",3/50081,1771,Monographs,Construcción
50," Condiciones a que debera arreglarse la persona, ò personas, que tomaren el Asiento de las Obras, y Reparos que se ofrezcan en las Fortificaciones, y Edificios Militares de todas las Plazas, Castillos, Baterias, y demás puestos fortificados en el Reyno",NA,VE/1317/25,1774,Monographs,Construcción
51, Disertacion sobre la argamasa que gastaban los romanos en la construccion de sus edificios,Loriot,VE/345/33,1776,Monographs,Construcción
52," Modo de hacer incombustibles los edificios, sin aumentar el coste de su construccion","Sotomayor, Joachin de",VE/363/40,1776,Monographs,Construcción
53," Edicto. De orden de los señores del Real, y Supremo Consejo de Castilla, comunica à la Sala con fecha de veinte y quatro de Noviembre próximo: Se hace saber al Público, que teniendo presente el mismo Consejo ser frequentes las muertes, y otras desgracias que padecen los Peones de Albañiles que trabajan en las Obras públicas de esta Corte",Consejo Real de Castilla autor,VE/488/119,1778,Monographs,Construcción
